@relation pandasdata
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute class{0_0,1_0}
@data
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.021384666651518565,0.0,0.0,0.0,0.0,0.07749530230243794,0.0,"0_0"
0.02830683647635018,0.0,0.0,0.0,0.0,0.0,0.0,"1_0"
0.03185251248850441,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.01865594202499425,0.0,0.025916058888774424,0.023657517863244375,0.0,0.10141012884535804,0.026882715426883575,"0_0"
0.0,0.0,0.0,0.11681342053394331,0.0,0.018545610518198075,0.0,"1_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.05134598547571612,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.06071938407323505,0.0,0.0,0.0,0.0,0.0,0.03499800590609796,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.016497643272569213,"0_0"
0.03666042021519508,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.016345608690650073,0.0,0.0,0.0,0.0,0.0,0.011776793321967786,"1_0"
0.00970814286814719,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.03177860413420816,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.08690390408469209,0.0,0.048289315927459386,0.022040491555075065,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.020086212067281756,0.26863787321046273,0.028700465894648208,0.0,"1_0"
0.019162200385487493,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.016453591756965532,0.0,0.0,0.04172945438868155,0.0,0.0,0.011854593682807021,"0_0"
0.058000923292535075,0.0,0.08057247077841358,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.15262671804179945,0.0,0.0,0.0,"1_0"
0.05884439149850888,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.009152529570218865,0.0,0.0,0.04642512964743026,0.0,0.01658379944458349,0.02637710253845052,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.02848115342861394,"0_0"
0.0473644696028515,0.028727836884942515,0.021932250536558718,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.01595306593718308,0.0,0.0,0.009063962970559681,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.09023173027173835,0.0,0.04178205585876155,0.0,0.0,0.0,0.0,"0_0"
0.03669999545353007,0.0,0.0,0.0,0.16136950858258625,0.08866406597200638,0.0,"1_0"
0.18678593685108374,0.0,0.07076597899930413,0.0,0.0,0.0,0.0,"0_0"
0.030789018667541305,0.014005781868958058,0.010692706107343049,0.0,0.014504893229713265,0.0,0.011091538904918607,"0_0"
0.05990376479744509,0.021799955937325984,0.0,0.015192740027520359,0.0,0.02170835972185936,0.0,"0_0"
0.025221509378838155,0.011473147701790523,0.008759168009983503,0.007995821222381199,0.0,0.0,0.018171761532047057,"0_0"
0.17964699895081004,0.0,0.0,0.0,0.0,0.0,0.08628884644577946,"0_0"
0.11783519360862008,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.024228324833666545,0.0,0.0,0.0,0.0,0.02195008914405176,0.0,"0_0"
0.12232464301335275,0.0,0.04248207685834261,0.0,0.02881394021404778,0.0,0.0220333189515265,"0_0"
0.020117841412278122,0.0,0.13973434363622958,0.0,0.0,0.0,0.05797854699214665,"0_0"
0.012286159563555622,0.0670670043936601,0.0,0.015580024796178977,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.03349152138075028,0.28617349555218285,0.047854830165505964,0.0,"1_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.025377978735429657,0.0,0.0,0.0,0.026324565142486482,"0_0"
0.0385191710961391,0.0,0.0,0.03907679288725955,0.0,0.0,0.011101019864551876,"0_0"
0.06113238934381308,0.0,0.03396902928028335,0.0,0.0,0.0,0.017618028871374383,"0_0"
0.017999997700539224,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.01660400390880467,"0_0"
0.05005926023805753,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.09661605409494847,0.0,0.0,0.017502627485848538,0.0,0.0,0.0,"0_0"
0.08912010246303406,0.0,0.0,0.022602561834387424,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.015334438429619106,0.0,0.0,0.0,"0_0"
0.011848437863575048,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.014505351686296969,0.0,0.0,0.0,0.0,0.0,0.020901825328743073,"0_0"
0.034874141822990194,0.0,0.0,0.0,0.0,0.0,0.025126354625464517,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.022515816613079897,"0_0"
0.009229116703346012,0.0,0.0,0.011703402217848746,0.017391571174397203,0.0,0.06649455643814511,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.028084872775358656,"0_0"
0.0,0.0,0.0,0.050644364131409006,0.015051778055277153,0.014472782032180864,0.01150972842366844,"1_0"
0.07852995167155706,0.0,0.040908953753033064,0.0,0.0,0.0,0.01414494602071722,"0_0"
0.013631328650889894,0.0,0.0,0.0,0.025687206051647576,0.0,0.0,"0_0"
0.0,0.05111493722345074,0.0,0.02671711659618267,0.0,0.0,0.0,"0_0"
0.053483082801874485,0.0,0.07429647463470851,0.0,0.0,0.0,0.0,"0_0"
0.06650512688271434,0.020168582622363006,0.015397692795756594,0.0,0.041774624261485684,0.0,0.0,"0_0"
0.04513569771677791,0.0,0.0,0.0381575862379965,0.0,0.027261001197671823,0.01083988965096098,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1_0"
0.01835810426332805,0.0,0.0,0.023279831110277045,0.0,0.0,0.026453539147308656,"1_0"
0.011670004054514736,0.0,0.0,0.0,0.0,0.0,0.0084080824653022,"0_0"
0.0,0.0,0.0,0.017527057524431185,0.0,0.0,0.013277665121748194,"0_0"
0.19635726510318482,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.043856519460107816,0.019950127404922437,0.1370782195715292,0.027807129523590622,0.0,0.0,0.01579901902943472,"0_0"
0.01500464372517152,0.0,0.04168765424610013,0.019027322580885447,0.0,0.0,0.0,"0_0"
0.06743083267832999,0.0,0.04683605438603504,0.0,0.021178049203214876,0.06109018260685883,0.0,"1_0"
0.056823716916925206,0.0,0.01578742892666697,0.0,0.0,0.020592189685185343,0.01637629243625355,"1_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.04298978561502242,0.0,0.0,0.0,0.022296641976144876,"0_0"
0.05397878697932379,0.0,0.0,0.01711256546960685,0.0,0.0,0.0,"0_0"
0.07827507347397562,0.0,0.09061373095664418,0.016543379284344618,0.0,0.023638239571609623,0.018798715912246893,"0_0"
0.03340784023355071,0.0,0.0,0.0,0.0,0.0,0.024069903862858198,"0_0"
0.011074625903804975,0.0,0.0,0.014043684301602338,0.0,0.0,0.0,"0_0"
0.012175393044394597,0.0,0.08456774863198101,0.0,0.0,0.0,0.0,"0_0"
0.05037255968115769,0.0,0.0,0.015969305233659175,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.06650052612633651,0.03952862976877616,0.0,0.0,"0_0"
0.11595997652245076,0.0,0.02684779623448738,0.04901611172686811,0.018209815827955198,0.0350186794352516,0.0,"0_0"
0.0,0.032229765167809905,0.0,0.0,0.0,0.0,0.0,"0_0"
0.03097058081299309,0.0,0.0,0.0,0.0,0.0,0.0,"1_0"
0.13216230353610356,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.025870096538082782,0.0,0.0,0.0,0.0,"0_0"
0.017589779762722732,0.0,0.0,0.11152761098572178,0.0,0.03187155830761349,0.0,"0_0"
0.08734763103853829,0.0,0.09707175748110299,0.0,0.0,0.0,0.025173121842633636,"0_0"
0.012371229779733315,0.0,0.0,0.07843950981200369,0.0,0.0,0.0,"1_0"
0.013175664558371939,0.0,0.05490925595759785,0.0,0.0,0.0,0.0,"0_0"
0.011911133346134115,0.0,0.0,0.04531336710793736,0.022445628332115903,0.0,0.0,"0_0"
0.015982378344847635,0.0,0.06660616619833307,0.0,0.0,0.0,0.0,"0_0"
0.021110588912401834,0.03841243615134106,0.0,0.0,0.0,0.0,0.04055972825999724,"0_0"
0.06762674681903663,0.0,0.026841218442747936,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0513630900302575,0.0,0.017897881905892133,0.0,0.0,0.020337876052821172,"0_0"
0.08845654610403414,0.0,0.02048002592470218,0.0,0.0,0.0,0.0,"0_0"
0.04445027906323532,0.0,0.030874239646593735,0.028183601491573868,0.0,0.0,0.0,"0_0"
0.07243401852027427,0.0,0.014374618070800375,0.026243788474687876,0.0,0.0,0.044732353243900846,"0_0"
0.03652099145600276,0.0,0.03382229511584569,0.0,0.0,0.0,0.0,"0_0"
0.02156271981429315,0.03923512515698722,0.0,0.0,0.0,0.0,0.03107130477896333,"0_0"
0.0,0.0,0.0,0.025879833233525003,0.0,0.0,0.0,"0_0"
0.01589874112439541,0.0,0.04417174010137804,0.0,0.0,0.028807504221154936,0.0,"1_0"
0.011510860843808021,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.12627877320809214,0.0,0.017542122067481687,0.0,0.0,0.0,0.0,"0_0"
0.012180819698373644,0.0,0.0,0.0,0.0,0.0,0.0,"1_0"
0.02570379632180575,0.0,0.02380443000407128,0.021729913890942636,0.0,0.0,0.0,"0_0"
0.23508424272769537,0.03564624409356252,0.027214104538344674,0.0,0.0,0.0,0.0,"0_0"
0.2210121511937943,0.0,0.021930063575911832,0.0,0.0,0.0,0.022748044405010305,"0_0"
0.20072204799457008,0.0,0.01640204249554573,0.0,0.0,0.0,0.034027661591585386,"0_0"
0.04063438044794388,0.01478751304364593,0.011289518322761859,0.0,0.0,0.0,0.0,"0_0"
0.05678829175848444,0.0,0.0,0.036006491253552576,0.0,0.0,0.0,"0_0"
0.014878472666023794,0.0,0.0,0.0943366280841451,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.052431956681060314,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.01061305271205294,0.0,0.0,0.0,0.03999898745507886,0.0,0.0,"1_0"
0.0,0.017443028356999853,0.0,0.02431265419824244,0.036129259514158914,0.017369738512361108,0.013813582808258838,"1_0"
0.18319676676475596,0.0,0.03181116631196993,0.014519438285464856,0.0,0.0,0.0,"0_0"
0.11179842379287094,0.0,0.08628095633630808,0.0,0.0,0.0,0.053699516718254195,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.042525585259506685,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.038043018364576485,0.0,0.026423889582262862,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.026267295797412674,0.0,0.0,"0_0"
0.0,0.016499504415521296,0.0,0.011498770084151245,0.0,0.016430178946888176,0.0,"0_0"
0.0,0.0,0.0,0.1312541453478672,0.0,0.0,0.0,"0_0"
0.0,0.0,0.05495481351163169,0.0,0.0,0.0,0.0,"0_0"
0.018606191218495282,0.0,0.0,0.0,0.0,0.0,0.026811025840178287,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.10932662721192153,0.03249246301239096,0.0,0.0,"1_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.01824171450797852,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.03275087786487002,0.0,0.0,0.01860788047823499,"0_0"
0.045538535681217775,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.027628788800693305,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.058270295411147345,0.0,0.0,0.016553551585942777,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.033148235285735884,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.010368198959545688,0.03773156515818271,0.0,0.03944360222064951,0.0,0.0,0.0,"0_0"
0.0,0.0,0.023552247399961854,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.03171826965974291,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.01776462234384286,0.0,0.0,0.0,0.0,0.0,0.025598347512860706,"0_0"
0.0,0.11397557590753424,0.0,0.0,0.0,0.037832229392575134,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.03327261494409795,0.0,0.11594110335240308,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.034192459169517235,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.06484999987777079,0.0,"1_0"
0.019172621023046062,0.0,0.0,0.0,0.0,0.0,0.0,"1_0"
0.0,0.0,0.0,0.06963306970261407,0.3449220620586853,0.0,0.0,"1_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.023769796265971387,0.0,0.03302001255030566,0.06028474777789419,0.0,0.1292080613635382,0.0,"1_0"
0.0,0.0,0.040376647701931306,0.0,0.0,0.0,0.0,"1_0"
0.13445773789720958,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.01994545496378712,0.0,0.0,0.025292743537911774,0.0,0.0722797828540658,0.0,"1_0"
0.0,0.0,0.0,0.04807172220955997,0.03571793751599737,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.03656189001659862,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.019559307065729375,0.0149325417226908,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.011874711145587833,0.0,0.0824792746793324,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.03888147282557719,0.0,0.02777816895057767,0.02209106583772341,"1_0"
0.01201379467580383,0.0,0.03337812798502976,0.045703920247082815,0.0,0.0,0.017311558056620994,"0_0"
0.0,0.27497345463973455,0.0,0.0,0.0,0.0,0.043551710264974716,"0_0"
0.0,0.0,0.0,0.0,0.029406377529610738,0.0,0.022486341350949013,"1_0"
0.0,0.0,0.05866143622265025,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.03313923292211577,0.0,0.0,0.0,"1_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1_0"
0.012277543556844461,0.0,0.0,0.0,0.0,0.0,0.017691613167409557,"0_0"
0.09097653138156424,0.0,0.14443521635074058,0.0,0.0,0.0,0.018727822560913987,"0_0"
0.015053949608058021,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.04688308914957657,0.0,0.0,0.01981741291066446,0.0,0.0,0.022519094135490206,"0_0"
0.045482731267757814,0.0,0.04212181264208149,0.0,0.0,0.0,0.0,"0_0"
0.017083611770984483,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.07772038328430365,0.02887364615071001,0.0,0.0,"1_0"
0.01060583873560513,0.0,0.0,0.06724608679800634,0.0,0.0,0.01528273105752103,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.11725179557999811,0.0,0.0,0.029737297046860206,0.0,0.0,0.0,"0_0"
0.0,0.12663609314125637,0.03867210097117728,0.0,0.026229781774812087,0.0,0.0,"0_0"
0.0,0.0,0.0,0.016984356812906432,0.0,0.0,0.019299811313653978,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1_0"
0.014933546739450783,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.04556255154774327,0.0,0.06329360197690144,0.0,0.0,0.0,0.04376961526930536,"0_0"
0.009879336602740988,0.0,0.013723963594850367,0.0,0.0,0.0,0.014235860839515157,"0_0"
0.07838431265950897,0.0,0.027222056920502342,0.02484970035895356,0.0,0.0,0.0,"1_0"
0.01736040360290295,0.0,0.0,0.0,0.0,0.0,0.025015879076351714,"0_0"
0.0,0.0,0.013310365045029525,0.09720311260921996,0.01805580569488169,0.017361253884939837,0.013806835262612279,"0_0"
0.0,0.0,0.0,0.06443450205923114,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.016702091881167194,0.015195408347946771,0.0,0.0,0.0,0.03026312452063013,0.012033634712027322,"0_0"
0.20019147594311681,0.0,0.06952441844831048,0.0,0.0,0.09068354442575213,0.0,"0_0"
0.0372352723407683,0.0,0.051725691976854345,0.0,0.0,0.0,0.0,"0_0"
0.030589700653822334,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.024202566083923016,0.0,0.03362119838548312,0.030691167387830565,0.0,0.0,0.0,"0_0"
0.036756640711792486,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.030656561488226104,0.0,0.0,0.0,0.0,0.012138859780163965,"0_0"
0.0,0.0,0.0315820372013516,0.0,0.0,0.0,0.0,"1_0"
0.0,0.0,0.0,0.053779028850393554,0.013319514424548564,0.0,0.0,"0_0"
0.3426656193090217,0.0,0.09520336584744186,0.043453276168322445,0.0,0.0,0.0,"0_0"
0.2171589012884656,0.0,0.0,0.02753782456823421,0.0,0.078695613905302,0.0,"0_0"
0.0,0.020797368911040216,0.06351095730388949,0.0,0.02153850590677793,0.0,0.0,"1_0"
0.15096537156311662,0.0,0.0,0.0239298152949131,0.0,0.0,0.0,"0_0"
0.09824186870296456,0.0,0.0,0.0,0.0,0.0,0.04718797181453451,"0_0"
0.07415491189976524,0.0,0.03433764000608965,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.04632388245696723,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.04931968716088586,"0_0"
0.07562146424028775,0.04586647138480173,0.0,0.03196508184385209,0.047500973275527755,0.0,0.0,"0_0"
0.042459432789310504,0.030903358647345006,0.02359315137402331,0.0,0.016002316822196178,0.0,0.012236582289253502,"1_0"
0.08875205389185993,0.08074579580815623,0.03082266566973093,0.028136522100214754,0.0,0.0,0.03197233628205168,"0_0"
0.05278940019185033,0.0,0.07333283959835282,0.0,0.0,0.0,0.0,"0_0"
0.31462145579972656,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.014772105816856602,0.0,0.0,0.01873244228416972,0.0,0.053532225896989236,0.0,"0_0"
0.009754073356997621,0.0,0.0,0.02473819487361302,0.0,0.017673758394241998,0.0,"0_0"
0.042965661811959543,0.0,0.0,0.0,0.0269885114497419,0.0,0.0,"0_0"
0.009530185786493851,0.017340949347891172,0.0,0.012085186595346178,0.0,0.0,0.027465487630740405,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.053772064728076906,0.0,0.0,0.1363762366053348,0.0,0.06495436628238903,0.0,"1_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.02267042792002005,"0_0"
0.01310153542470682,0.0,0.0,0.0,0.024688850857207793,0.0,0.018878963496228824,"1_0"
0.14116507727582212,0.0,0.11205751729524671,0.0,0.0,0.0,0.0,"0_0"
0.013334959202355437,0.0,0.055573112443956754,0.0,0.0,0.0,0.0,"0_0"
0.07102318885569112,0.021538746254343426,0.0,0.04503209639071038,0.0,0.04289649511140168,0.0,"0_0"
0.01267896825546978,0.0,0.0,0.09646886260348266,0.0,0.022973481276381536,0.0,"1_0"
0.023154695942441496,0.04213185540125968,0.0,0.058724735758978165,0.04363327016533445,0.0,0.016682649983118778,"0_0"
0.16971490993960672,0.0,0.03368012794456915,0.030744961334770334,0.0,0.0,0.0,"0_0"
0.05932906061001126,0.0,0.06593397112940236,0.015046984058059456,0.0,0.0,0.0,"1_0"
0.04439474498802361,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0783867905226302,0.0,0.0907430581886834,0.0,0.0,0.0,0.0,"0_0"
0.020790902777334162,0.0,0.0,0.013182426092147755,0.0,0.018835894453324262,0.0,"1_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
0.0,0.0,0.0,0.07376684888520561,0.0,0.0,0.0,"1_0"
0.30201780284860774,0.0,0.0,0.029460572674528583,0.0,0.0,0.0,"0_0"
0.053312856687446716,0.0,0.07406000359507905,0.0,0.0,0.0,0.0,"0_0"
0.02135900530366646,0.0,0.0,0.08125578148275411,0.0,0.0,0.01538887879825354,"1_0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0_0"
